first,second,first_top1,second_top1,weaker_top1,best_solo_top1,mean_solo_top1,pair_top1,gain_over_best,gain_over_mean,relative_error_reduction_over_best,score_correlation,margin_correlation,correctness_correlation,prediction_disagreement,double_fault,wrong_winner_agreement,oracle_top1,oracle_headroom_over_best,oracle_headroom_realized
temporal_conformer,encv3_multiscale_sqf,29.099999999999998,34.9,29.099999999999998,34.9,32.0,38.25,3.3500000000000014,6.25,0.05145929339477729,0.8408145426731304,0.5239855917117227,0.36230164153084526,0.7,0.54,0.2222222222222222,46.0,11.100000000000001,0.3018018018018019
temporal_conformer,encv3_multiscale_bissm,29.099999999999998,29.5,29.099999999999998,29.5,29.299999999999997,37.15,7.649999999999999,7.850000000000001,0.10851063829787232,0.7962522717914192,0.4764078228214837,0.29281372434724384,0.757,0.5605,0.17216770740410348,43.95,14.450000000000003,0.5294117647058821
temporal_conformer,encv3_ranked_perceiver,29.099999999999998,33.050000000000004,29.099999999999998,33.050000000000004,31.075000000000003,36.6,3.549999999999997,5.524999999999999,0.053024645257654934,0.8340045435476542,0.49956855338404405,0.3759390124005144,0.6925,0.555,0.23603603603603604,44.5,11.449999999999996,0.31004366812227063
temporal_conformer,dimfrozen_fd32,29.099999999999998,32.85,29.099999999999998,32.85,30.975,36.25,3.3999999999999986,5.274999999999999,0.050632911392405035,0.8461890170944132,0.5304721379586812,0.3862790560754469,0.694,0.5585,0.22918531781557744,44.15,11.299999999999997,0.30088495575221236
temporal_conformer,dimfrozen_fd64,29.099999999999998,33.45,29.099999999999998,33.45,31.275,37.35,3.8999999999999986,6.075000000000003,0.058602554470323046,0.8436005216937924,0.521653563590888,0.36704135508631613,0.7035,0.5505,0.21889191643960038,44.95,11.5,0.33913043478260857
temporal_conformer,dimfrozen_fd128,29.099999999999998,35.15,29.099999999999998,35.15,32.125,37.2,2.0500000000000043,5.075000000000003,0.0316114109483424,0.8462178424477025,0.5314843668983718,0.3652682599680016,0.7015,0.539,0.21706864564007422,46.1,10.950000000000003,0.18721461187214647
temporal_conformer,dimfrozen_fd256,29.099999999999998,34.65,29.099999999999998,34.65,31.875,36.95,2.3000000000000043,5.075000000000003,0.03519510328997712,0.8443765112330688,0.5217515361821462,0.3639626696372997,0.7015,0.542,0.21955719557195572,45.800000000000004,11.150000000000006,0.2062780269058299
temporal_conformer,dimfrozen_fd512,29.099999999999998,34.599999999999994,29.099999999999998,34.599999999999994,31.849999999999994,38.4,3.8000000000000043,6.550000000000004,0.05810397553516826,0.8472700586135686,0.523009411434789,0.3832721177378137,0.6945,0.5465,0.2232387923147301,45.35,10.750000000000007,0.3534883720930234
temporal_conformer,dimfrozen_fd1024,29.099999999999998,34.699999999999996,29.099999999999998,34.699999999999996,31.9,37.75,3.0500000000000043,5.850000000000001,0.04670750382848398,0.8497372547885254,0.5270522499562083,0.395541436691707,0.695,0.5485,0.21604375569735643,45.15,10.450000000000003,0.2918660287081343
temporal_conformer,atm_iv_seed3301,29.099999999999998,34.4,29.099999999999998,34.4,31.75,35.6,1.2000000000000028,3.8500000000000014,0.018292682926829312,0.8897493532758025,0.6868934036539888,0.5046742826200005,0.6175,0.574,0.30226480836236935,42.6,8.200000000000003,0.14634146341463444
temporal_conformer,iv33_group_e75_seed3301,29.099999999999998,37.1,29.099999999999998,37.1,33.1,41.75,4.649999999999999,8.649999999999999,0.07392686804451508,0.7975562857349783,0.4745969346878715,0.3123603307843074,0.7275,0.5145,0.18658892128279883,48.55,11.449999999999996,0.40611353711790393
temporal_conformer,tsconv_bigg_seed3301,29.099999999999998,32.15,29.099999999999998,32.15,30.625,38.75,6.600000000000001,8.125,0.09727339719970526,0.7978317322332177,0.47057434770712103,0.2966988490867898,0.751,0.544,0.17003676470588236,45.6,13.450000000000003,0.49070631970260226
temporal_conformer,p3300,29.099999999999998,35.05,29.099999999999998,35.05,32.074999999999996,37.55,2.5,5.475000000000001,0.03849114703618168,0.8206411830442746,0.5753245965538933,0.40837782517963245,0.67,0.549,0.2540983606557377,45.1,10.050000000000004,0.24875621890547253
temporal_conformer,p3301,29.099999999999998,34.849999999999994,29.099999999999998,34.849999999999994,31.974999999999994,37.7,2.8500000000000085,5.7250000000000085,0.04374520337682285,0.815712123338523,0.5778503867462658,0.4092977243104905,0.682,0.5505,0.23251589464123523,44.95,10.100000000000009,0.28217821782178276
temporal_conformer,p3302,29.099999999999998,34.599999999999994,29.099999999999998,34.599999999999994,31.849999999999994,38.45,3.8500000000000085,6.6000000000000085,0.05886850152905211,0.8141232620875137,0.5756021636300801,0.3832721177378137,0.6805,0.5465,0.24885635864592864,45.35,10.750000000000007,0.35813953488372147
convnext1d,ortho_mixer_group,26.0,32.75,26.0,32.75,29.375,33.800000000000004,1.0500000000000043,4.425000000000004,0.015613382899628317,0.9020434681441478,0.7148157863984436,0.46076873720032335,0.6385,0.5925,0.30632911392405066,40.75,8.0,0.13125000000000053
convnext1d,ortho_perceiver_group,26.0,29.599999999999998,26.0,29.599999999999998,27.799999999999997,30.599999999999998,1.0,2.8000000000000007,0.014204545454545454,0.9131301744853755,0.7689280089528392,0.49712192480366063,0.618,0.6205,0.3311845286059629,37.95,8.350000000000005,0.1197604790419161
convnext1d,ortho_convgru_group,26.0,26.85,26.0,26.85,26.425,30.349999999999998,3.4999999999999964,3.924999999999997,0.047846889952153054,0.9099307684589517,0.746202915631903,0.47424413742803756,0.6355,0.6335,0.3196527229676401,36.65,9.799999999999997,0.3571428571428569
convnext1d,ge100,26.0,37.05,26.0,37.05,31.525,38.9,1.8500000000000014,7.375,0.029388403494837192,0.8201731706864055,0.5244307390036188,0.3241697903696184,0.7265,0.5345,0.2029934518241347,46.550000000000004,9.500000000000007,0.19473684210526315
convnext1d,tsconv_eva,26.0,33.95,26.0,33.95,29.975,36.9,2.9499999999999957,6.924999999999997,0.04466313398940191,0.7759494892273459,0.4374954935778821,0.28274905799592115,0.7695,0.5475,0.15251141552511416,45.25,11.299999999999997,0.26106194690265455
convnext1d,tsconv_vith,26.0,32.65,26.0,32.65,29.325,36.9,4.25,7.574999999999999,0.06310319227913883,0.7822215995482803,0.4486284423434312,0.2946669021253494,0.7695,0.559,0.1520572450805009,44.1,11.450000000000003,0.37117903930130997
convnext1d,tsconv_bigg,26.0,32.75,26.0,32.75,29.375,37.65,4.899999999999999,8.274999999999999,0.0728624535315985,0.7719580702237056,0.426110781931953,0.2956012404706349,0.7685,0.5585,0.153088630259624,44.15,11.399999999999999,0.4298245614035087
convnext1d,atm_vith,26.0,29.799999999999997,26.0,29.799999999999997,27.9,32.75,2.950000000000003,4.850000000000001,0.04202279202279206,0.8569220723943473,0.5895804164218692,0.4063356706478536,0.698,0.601,0.23793677204658903,39.900000000000006,10.100000000000009,0.2920792079207921
convnext1d,atm_iv_group_e75,26.0,35.55,26.0,35.55,30.775,36.75,1.2000000000000028,5.975000000000001,0.018619084561675762,0.8683964309166096,0.6414532947853642,0.3956493105179295,0.6755,0.56,0.26607142857142857,44.0,8.450000000000003,0.1420118343195269
convnext1d,iv33_group_e75,26.0,35.65,26.0,35.65,30.825,40.300000000000004,4.650000000000006,9.475000000000005,0.07226107226107235,0.7780256773853068,0.43950602662547356,0.2656473243376698,0.7645,0.532,0.16353383458646617,46.800000000000004,11.150000000000006,0.41704035874439493
convnext1d,sqf_bigg,26.0,34.1,26.0,34.1,30.05,39.35,5.25,9.3,0.07966616084977238,0.7845289670276473,0.4488850249732041,0.29259491532022497,0.751,0.5485,0.1814038286235187,45.15,11.049999999999997,0.47511312217194585
convnext1d,sqf_vith,26.0,30.7,26.0,30.7,28.35,37.1,6.400000000000002,8.75,0.09235209235209238,0.7932626744280507,0.4878617045295615,0.3073352528545013,0.758,0.575,0.17391304347826086,42.5,11.8,0.5423728813559323
convnext1d,multi_eva,26.0,30.4,26.0,30.4,28.2,36.55,6.149999999999999,8.349999999999998,0.08836206896551722,0.764432611202724,0.4309844526266677,0.2922224175823628,0.7685,0.574,0.16289198606271776,42.6,12.200000000000003,0.5040983606557374
convnext1d,multi_vith,26.0,28.449999999999996,26.0,28.449999999999996,27.224999999999998,35.9,7.450000000000003,8.675,0.10412299091544377,0.7718480912862505,0.4563709089035475,0.2982801102601049,0.777,0.5885,0.15293118096856415,41.15,12.700000000000003,0.5866141732283465
convnext1d,encv3_multiscale_sqf,26.0,34.9,26.0,34.9,30.45,38.3,3.3999999999999986,7.849999999999998,0.05222734254992318,0.8172443227616585,0.5033198604554813,0.321700044786772,0.731,0.549,0.20218579234972678,45.1,10.200000000000003,0.3333333333333331
convnext1d,encv3_multiscale_bissm,26.0,29.5,26.0,29.5,27.75,37.5,8.0,9.75,0.11347517730496454,0.7740841758824276,0.4671465324502306,0.27894982841151694,0.778,0.5775,0.15497835497835497,42.25,12.75,0.6274509803921569
convnext1d,encv3_ranked_perceiver,26.0,33.050000000000004,26.0,33.050000000000004,29.525000000000002,37.05,3.999999999999993,7.524999999999995,0.059746079163554795,0.8128320566467644,0.4775240113080754,0.33233080001532733,0.728,0.564,0.20833333333333334,43.6,10.549999999999997,0.37914691943127904
convnext1d,dimfrozen_fd32,26.0,32.85,26.0,32.85,29.425,37.45,4.600000000000001,8.025000000000002,0.06850335070737157,0.8253347998917405,0.5134990299822975,0.3086708342240633,0.73,0.5605,0.215878679750223,43.95,11.100000000000001,0.4144144144144145
convnext1d,dimfrozen_fd64,26.0,33.45,26.0,33.45,29.725,37.95,4.5,8.225000000000001,0.067618332081142,0.8250691698131147,0.5194612690162564,0.3045598727263699,0.7345,0.5555,0.2079207920792079,44.45,11.0,0.4090909090909091
convnext1d,dimfrozen_fd128,26.0,35.15,26.0,35.15,30.575,37.15,2.0,6.574999999999999,0.03084040092521203,0.8278898588353496,0.5227592948543642,0.28464196777097117,0.7285,0.5395,0.22335495829471733,46.050000000000004,10.900000000000006,0.18348623853211
convnext1d,dimfrozen_fd256,26.0,34.65,26.0,34.65,30.325,37.55,2.8999999999999986,7.224999999999998,0.04437643458301452,0.8271249600958143,0.5176569985031199,0.296608679039711,0.7295,0.5455,0.21723189734188816,45.45,10.800000000000004,0.26851851851851827
convnext1d,dimfrozen_fd512,26.0,34.599999999999994,26.0,34.599999999999994,30.299999999999997,37.35,2.750000000000007,7.050000000000004,0.04204892966360867,0.8299985334458111,0.5103069621023677,0.3188991334459994,0.7245,0.5505,0.2161671207992734,44.95,10.350000000000009,0.2657004830917879
convnext1d,dimfrozen_fd1024,26.0,34.699999999999996,26.0,34.699999999999996,30.349999999999998,37.15,2.450000000000003,6.800000000000001,0.03751914241960187,0.8328787767104596,0.520097078907713,0.315043125406322,0.724,0.549,0.2185792349726776,45.1,10.400000000000006,0.2355769230769232
convnext1d,atm_iv_seed3301,26.0,34.4,26.0,34.4,30.2,34.9,0.5,4.699999999999999,0.007621951219512196,0.8891308393288668,0.6814764605396431,0.47300640327702886,0.631,0.584,0.3099315068493151,41.6,7.200000000000003,0.06944444444444442
convnext1d,iv33_group_e75_seed3301,26.0,37.1,26.0,37.1,31.55,40.949999999999996,3.8499999999999943,9.399999999999995,0.061208267090619946,0.7791081007171743,0.44356627394640946,0.2644742018948478,0.76,0.5215,0.16778523489932887,47.85,10.75,0.3581395348837204
convnext1d,tsconv_bigg_seed3301,26.0,32.15,26.0,32.15,29.075,38.2,6.050000000000004,9.125000000000004,0.08916728076639653,0.7798271176168494,0.45379256439619664,0.2582675323605276,0.772,0.555,0.16486486486486487,44.5,12.350000000000001,0.48987854251012175
convnext1d,p3300,26.0,35.05,26.0,35.05,30.525,37.75,2.700000000000003,7.225000000000001,0.04157043879907626,0.8119886851721435,0.559912691292888,0.3720780513245864,0.706,0.5585,0.22381378692927484,44.15,9.100000000000001,0.296703296703297
convnext1d,p3301,26.0,34.849999999999994,26.0,34.849999999999994,30.424999999999997,37.1,2.250000000000007,6.675000000000004,0.03453568687643909,0.8050810096823555,0.5609014713996259,0.3535285821389813,0.712,0.556,0.2221223021582734,44.4,9.550000000000004,0.23560209424083833
convnext1d,p3302,26.0,34.599999999999994,26.0,34.599999999999994,30.299999999999997,38.2,3.6000000000000085,7.900000000000006,0.055045871559633155,0.8022674356480256,0.5644591284946022,0.30691765112536534,0.722,0.548,0.22627737226277372,45.2,10.600000000000009,0.3396226415094345
ortho_mixer_group,ortho_perceiver_group,32.75,29.599999999999998,29.599999999999998,32.75,31.174999999999997,34.449999999999996,1.6999999999999957,3.2749999999999986,0.02527881040892187,0.9362225275103889,0.7839907399417332,0.5394156613503431,0.5525,0.589,0.398981324278438,41.099999999999994,8.349999999999994,0.20359281437125712
ortho_mixer_group,ortho_convgru_group,32.75,26.85,26.85,32.75,29.8,33.95,1.2000000000000028,4.150000000000002,0.01784386617100376,0.9135076125049216,0.7167442718039974,0.47391136872940676,0.634,0.5905,0.3039796782387807,40.949999999999996,8.199999999999996,0.14634146341463458
ortho_mixer_group,ge100,32.75,37.05,32.75,37.05,34.9,40.150000000000006,3.1000000000000085,5.250000000000007,0.0492454328832408,0.8800653075631132,0.6233872552282215,0.44634473593139695,0.631,0.5245,0.27931363203050524,47.55,10.5,0.2952380952380961
ortho_mixer_group,tsconv_eva,32.75,33.95,32.75,33.95,33.35,39.300000000000004,5.350000000000001,5.950000000000003,0.08099924299772902,0.8185720732177321,0.5037827048219536,0.3771439762393084,0.6955,0.528,0.20738636363636365,47.199999999999996,13.249999999999993,0.4037735849056607
ortho_mixer_group,tsconv_vith,32.75,32.65,32.65,32.75,32.7,40.35,7.600000000000001,7.649999999999999,0.1130111524163569,0.8221099539004665,0.5171529066154605,0.3661153283447656,0.699,0.5335,0.21274601686972822,46.650000000000006,13.900000000000006,0.5467625899280575
ortho_mixer_group,tsconv_bigg,32.75,32.75,32.75,32.75,32.75,40.150000000000006,7.400000000000006,7.400000000000006,0.11003717472118968,0.8159990965408338,0.4914580052868057,0.35753000936462503,0.709,0.531,0.1977401129943503,46.9,14.149999999999999,0.5229681978798592
ortho_mixer_group,atm_vith,32.75,29.799999999999997,29.799999999999997,32.75,31.275,37.25,4.5,5.975000000000001,0.06691449814126393,0.8423245686919872,0.5505610729520134,0.360612295460245,0.7025,0.5495,0.2229299363057325,45.050000000000004,12.300000000000004,0.36585365853658525
ortho_mixer_group,atm_iv_group_e75,32.75,35.55,32.75,35.55,34.15,39.15,3.6000000000000014,5.0,0.05585725368502717,0.8854941316506633,0.6909084759624115,0.4877794111885689,0.584,0.543,0.34990791896869244,45.7,10.150000000000006,0.354679802955665
ortho_mixer_group,iv33_group_e75,32.75,35.65,32.75,35.65,34.2,41.5,5.850000000000001,7.299999999999997,0.09090909090909094,0.833474375082269,0.5392804809643806,0.36367378778212156,0.686,0.5145,0.22448979591836735,48.55,12.899999999999999,0.4534883720930234
ortho_mixer_group,sqf_bigg,32.75,34.1,32.75,34.1,33.425,40.849999999999994,6.749999999999993,7.424999999999997,0.10242792109256438,0.825779619176899,0.520561408869223,0.36104848245785365,0.689,0.5235,0.22731614135625597,47.65,13.549999999999997,0.4981549815498151
ortho_mixer_group,sqf_vith,32.75,30.7,30.7,32.75,31.725,38.85,6.100000000000001,7.125,0.09070631970260225,0.8324400608195099,0.5531571207794375,0.37168833575232,0.6995,0.5465,0.21866422689844464,45.35,12.600000000000001,0.4841269841269842
ortho_mixer_group,multi_eva,32.75,30.4,30.4,32.75,31.575,38.15,5.399999999999999,6.574999999999999,0.0802973977695167,0.7975718351501453,0.4749741711750005,0.3517850545583204,0.714,0.544,0.203125,45.6,12.850000000000001,0.4202334630350193
ortho_mixer_group,multi_vith,32.75,28.449999999999996,28.449999999999996,32.75,30.599999999999998,39.050000000000004,6.300000000000004,8.450000000000006,0.09368029739776958,0.80402664379907,0.5059459820736305,0.3604758500136949,0.727,0.5575,0.18565022421524663,44.25,11.5,0.5478260869565221
ortho_mixer_group,encv3_multiscale_sqf,32.75,34.9,32.75,34.9,33.825,40.050000000000004,5.150000000000006,6.225000000000001,0.07910906298003081,0.8574714041533477,0.5834546756705594,0.41218073800984467,0.6575,0.53,0.25660377358490566,47.0,12.100000000000001,0.4256198347107442
ortho_mixer_group,encv3_multiscale_bissm,32.75,29.5,29.5,32.75,31.125,39.6,6.850000000000001,8.475000000000001,0.10185873605947958,0.8230106470692543,0.5264781163167066,0.3685961801395619,0.7065,0.553,0.21338155515370705,44.7,11.950000000000003,0.5732217573221757
ortho_mixer_group,encv3_ranked_perceiver,32.75,33.050000000000004,32.75,33.050000000000004,32.900000000000006,40.150000000000006,7.100000000000001,7.25,0.10604929051530997,0.8519589401677385,0.5542021124276938,0.393018488736264,0.671,0.537,0.24953445065176907,46.300000000000004,13.25,0.5358490566037737
ortho_mixer_group,dimfrozen_fd32,32.75,32.85,32.75,32.85,32.8,38.3,5.449999999999996,5.5,0.08116157855547275,0.868382584046766,0.5962485364647022,0.43742917353082156,0.633,0.548,0.29744525547445255,45.2,12.350000000000001,0.44129554655870407
ortho_mixer_group,dimfrozen_fd64,32.75,33.45,32.75,33.45,33.1,38.4,4.949999999999996,5.299999999999997,0.07438016528925613,0.8677089209734371,0.5847826600297203,0.42430551360175833,0.6395,0.5415,0.2899353647276085,45.85,12.399999999999999,0.3991935483870965
ortho_mixer_group,dimfrozen_fd128,32.75,35.15,32.75,35.15,33.95,39.0,3.8500000000000014,5.049999999999997,0.05936777178103318,0.8694767393869448,0.5965822182413607,0.42346974673615834,0.6355,0.531,0.2909604519774011,46.9,11.75,0.32765957446808525
ortho_mixer_group,dimfrozen_fd256,32.75,34.65,32.75,34.65,33.7,39.300000000000004,4.650000000000006,5.600000000000001,0.07115531752104065,0.8668773699995275,0.5845273073221989,0.42101717113421955,0.646,0.5335,0.274601686972821,46.650000000000006,12.000000000000007,0.38750000000000023
ortho_mixer_group,dimfrozen_fd512,32.75,34.599999999999994,32.75,34.599999999999994,33.675,39.300000000000004,4.70000000000001,5.625000000000007,0.0718654434250766,0.8663321748088006,0.5723053165009139,0.4263730971139859,0.648,0.535,0.26822429906542056,46.5,11.900000000000006,0.39495798319327796
ortho_mixer_group,dimfrozen_fd1024,32.75,34.699999999999996,32.75,34.699999999999996,33.724999999999994,39.2,4.500000000000007,5.4750000000000085,0.06891271056661571,0.869540980651352,0.5867315431538935,0.420141766947248,0.654,0.533,0.2598499061913696,46.7,12.000000000000007,0.3750000000000004
ortho_mixer_group,atm_iv_seed3301,32.75,34.4,32.75,34.4,33.575,38.550000000000004,4.150000000000006,4.975000000000001,0.06326219512195132,0.8777224901146722,0.6623688065546856,0.47699488120582706,0.6065,0.5475,0.3187214611872146,45.25,10.850000000000001,0.38248847926267326
ortho_mixer_group,iv33_group_e75_seed3301,32.75,37.1,32.75,37.1,34.925,42.1,5.0,7.175000000000004,0.0794912559618442,0.8352506930239981,0.5363653287686195,0.3815394781732036,0.6685,0.5095,0.2423945044160942,49.05,11.949999999999996,0.41841004184100433
ortho_mixer_group,tsconv_bigg_seed3301,32.75,32.15,32.15,32.75,32.45,39.7,6.950000000000003,7.25,0.10334572490706324,0.822838986930207,0.5132399144637929,0.34996748351097373,0.718,0.533,0.18761726078799248,46.7,13.950000000000003,0.4982078853046596
ortho_mixer_group,p3300,32.75,35.05,32.75,35.05,33.9,38.15,3.1000000000000014,4.25,0.047729022324865304,0.8446889882115085,0.6325682628054592,0.4497721921228107,0.627,0.5375,0.2930232558139535,46.25,11.200000000000003,0.27678571428571436
ortho_mixer_group,p3301,32.75,34.849999999999994,32.75,34.849999999999994,33.8,39.35,4.500000000000007,5.550000000000004,0.06907137375287807,0.8410031512923326,0.6339402856291186,0.4219940225427127,0.636,0.5325,0.292018779342723,46.75,11.900000000000006,0.3781512605042021
ortho_mixer_group,p3302,32.75,34.599999999999994,32.75,34.599999999999994,33.675,38.85,4.250000000000007,5.175000000000004,0.06498470948012243,0.8424884712708326,0.6420170818807157,0.4263730971139859,0.6185,0.535,0.3233644859813084,46.5,11.900000000000006,0.3571428571428576
ortho_perceiver_group,ortho_convgru_group,29.599999999999998,26.85,26.85,29.599999999999998,28.225,31.8,2.200000000000003,3.5749999999999993,0.031250000000000035,0.9246818118036292,0.7728654709225126,0.4894732586333015,0.617,0.614,0.3330618892508143,38.6,9.000000000000004,0.24444444444444466
ortho_perceiver_group,ge100,29.599999999999998,37.05,29.599999999999998,37.05,33.324999999999996,38.65,1.6000000000000014,5.325000000000003,0.025416997617156496,0.8541490729605871,0.5664094040905971,0.34397616623195026,0.7075,0.519,0.20616570327552985,48.1,11.050000000000004,0.1447963800904978
ortho_perceiver_group,tsconv_eva,29.599999999999998,33.95,29.599999999999998,33.95,31.775,38.4,4.449999999999996,6.625,0.06737320211960629,0.7940422620991253,0.4734378618543896,0.30535714660970686,0.7435,0.531,0.1694915254237288,46.9,12.949999999999996,0.3436293436293434
ortho_perceiver_group,tsconv_vith,29.599999999999998,32.65,29.599999999999998,32.65,31.125,38.45,5.800000000000004,7.325000000000003,0.08611729769858953,0.7997154487629842,0.46249560332331047,0.28662525943803824,0.752,0.5355,0.16806722689075632,46.45,13.800000000000004,0.42028985507246397
ortho_perceiver_group,tsconv_bigg,29.599999999999998,32.75,29.599999999999998,32.75,31.174999999999997,38.550000000000004,5.800000000000004,7.375000000000007,0.08624535315985137,0.7935436585049718,0.45489408381918883,0.310691471265826,0.7495,0.54,0.16111111111111112,46.0,13.25,0.4377358490566041
ortho_perceiver_group,atm_vith,29.599999999999998,29.799999999999997,29.599999999999998,29.799999999999997,29.699999999999996,35.199999999999996,5.399999999999999,5.5,0.0769230769230769,0.8396422774125577,0.5541908435786802,0.3701908430944447,0.711,0.5715,0.21609798775153105,42.85,13.050000000000004,0.41379310344827563
ortho_perceiver_group,atm_iv_group_e75,29.599999999999998,35.55,29.599999999999998,35.55,32.574999999999996,36.3,0.75,3.7250000000000014,0.011636927851047323,0.8773894415987731,0.6715762619412058,0.4497450025585589,0.6245,0.552,0.3115942028985507,44.800000000000004,9.250000000000007,0.08108108108108102
ortho_perceiver_group,iv33_group_e75,29.599999999999998,35.65,29.599999999999998,35.65,32.625,41.199999999999996,5.549999999999997,8.574999999999996,0.08624708624708621,0.808634380352957,0.4975306006901078,0.29489123127633776,0.737,0.5175,0.17971014492753623,48.25,12.600000000000001,0.4404761904761902
ortho_perceiver_group,sqf_bigg,29.599999999999998,34.1,29.599999999999998,34.1,31.85,39.900000000000006,5.800000000000004,8.050000000000004,0.08801213960546288,0.8076535050612905,0.4782932554044442,0.3029795803509191,0.7375,0.5295,0.1813031161473088,47.05,12.949999999999996,0.44787644787644837
ortho_perceiver_group,sqf_vith,29.599999999999998,30.7,29.599999999999998,30.7,30.15,38.6,7.900000000000002,8.450000000000003,0.11399711399711403,0.8149558120742096,0.5120506450691187,0.3069394610145421,0.7475,0.5525,0.1755656108597285,44.75,14.05,0.5622775800711745
ortho_perceiver_group,multi_eva,29.599999999999998,30.4,29.599999999999998,30.4,30.0,36.7,6.300000000000004,6.700000000000003,0.09051724137931041,0.7773386704902568,0.44257038560686496,0.29296415845151647,0.753,0.5515,0.17316409791477788,44.85,14.450000000000003,0.43598615916955036
ortho_perceiver_group,multi_vith,29.599999999999998,28.449999999999996,28.449999999999996,29.599999999999998,29.025,36.5,6.900000000000002,7.475000000000001,0.09801136363636366,0.7817058908248474,0.45782137669117373,0.28300950020478105,0.7815,0.562,0.13523131672597866,43.8,14.2,0.48591549295774666
ortho_perceiver_group,encv3_multiscale_sqf,29.599999999999998,34.9,29.599999999999998,34.9,32.25,38.2,3.3000000000000043,5.950000000000003,0.05069124423963141,0.8396291846014607,0.5406752741790268,0.3363968772416782,0.7105,0.5315,0.21260583254938853,46.85,11.950000000000003,0.27615062761506304
ortho_perceiver_group,encv3_multiscale_bissm,29.599999999999998,29.5,29.5,29.599999999999998,29.549999999999997,38.7,9.100000000000005,9.150000000000006,0.1292613636363637,0.8024886965212368,0.5103476482818067,0.3010864674089687,0.7565,0.559,0.167262969588551,44.1,14.500000000000004,0.6275862068965519
ortho_perceiver_group,encv3_ranked_perceiver,29.599999999999998,33.050000000000004,29.599999999999998,33.050000000000004,31.325000000000003,37.8,4.749999999999993,6.474999999999994,0.07094846900672135,0.8315218517390156,0.5263521096266958,0.3430909419592522,0.718,0.545,0.20275229357798166,45.5,12.449999999999996,0.38152610441767026
ortho_perceiver_group,dimfrozen_fd32,29.599999999999998,32.85,29.599999999999998,32.85,31.225,37.7,4.850000000000001,6.475000000000001,0.07222635889798959,0.8428553944965512,0.542710099223944,0.36503891083733536,0.6955,0.551,0.23411978221415608,44.9,12.049999999999997,0.40248962655601683
ortho_perceiver_group,dimfrozen_fd64,29.599999999999998,33.45,29.599999999999998,33.45,31.525,38.25,4.799999999999997,6.725000000000001,0.07212622088655142,0.8422528154568516,0.5428965855179058,0.3458454270497509,0.7015,0.543,0.2302025782688766,45.7,12.25,0.3918367346938773
ortho_perceiver_group,dimfrozen_fd128,29.599999999999998,35.15,29.599999999999998,35.15,32.375,38.65,3.5,6.274999999999999,0.053970701619121056,0.8439805752327165,0.5399527531528897,0.334742746163284,0.696,0.5295,0.23984891406987724,47.05,11.899999999999999,0.29411764705882354
ortho_perceiver_group,dimfrozen_fd256,29.599999999999998,34.65,29.599999999999998,34.65,32.125,38.1,3.450000000000003,5.975000000000001,0.05279265493496562,0.8402200571550046,0.5290285112772073,0.3196524915758725,0.7115,0.5295,0.22001888574126535,47.05,12.399999999999999,0.27822580645161316
ortho_perceiver_group,dimfrozen_fd512,29.599999999999998,34.599999999999994,29.599999999999998,34.599999999999994,32.099999999999994,37.75,3.1500000000000057,5.650000000000006,0.048165137614678985,0.8422513000335365,0.5210403188159339,0.3296528644118987,0.71,0.532,0.21804511278195488,46.800000000000004,12.20000000000001,0.25819672131147564
ortho_perceiver_group,dimfrozen_fd1024,29.599999999999998,34.699999999999996,29.599999999999998,34.699999999999996,32.15,37.5,2.8000000000000043,5.350000000000001,0.04287901990811644,0.8462056797052213,0.5297487561080749,0.3372712770103283,0.706,0.533,0.22138836772983114,46.7,12.000000000000007,0.23333333333333356
ortho_perceiver_group,atm_iv_seed3301,29.599999999999998,34.4,29.599999999999998,34.4,32.0,36.0,1.6000000000000014,4.0,0.02439024390243905,0.8741135787725778,0.6736913906793928,0.5011529821893795,0.6165,0.5705,0.3032427695004382,42.95,8.550000000000004,0.18713450292397668
ortho_perceiver_group,iv33_group_e75_seed3301,29.599999999999998,37.1,29.599999999999998,37.1,33.35,41.15,4.049999999999997,7.799999999999997,0.06438791732909376,0.8108733356714231,0.4922960959850421,0.2865250874562734,0.733,0.506,0.1857707509881423,49.4,12.299999999999997,0.3292682926829267
ortho_perceiver_group,tsconv_bigg_seed3301,29.599999999999998,32.15,29.599999999999998,32.15,30.875,38.85,6.700000000000003,7.975000000000001,0.09874723655121596,0.7978876342209698,0.4699908498222747,0.2618886632186822,0.7615,0.5335,0.1640112464854733,46.650000000000006,14.500000000000007,0.46206896551724136
ortho_perceiver_group,p3300,29.599999999999998,35.05,29.599999999999998,35.05,32.324999999999996,37.9,2.8500000000000014,5.575000000000003,0.04387990762124713,0.8274509407811981,0.5947050904510274,0.40059877482877737,0.662,0.5445,0.2699724517906336,45.550000000000004,10.500000000000007,0.2714285714285714
ortho_perceiver_group,p3301,29.599999999999998,34.849999999999994,29.599999999999998,34.849999999999994,32.224999999999994,38.05,3.200000000000003,5.825000000000003,0.049117421335379934,0.822427739178209,0.5957804028118177,0.3831629901266449,0.6795,0.542,0.24723247232472326,45.800000000000004,10.95000000000001,0.2922374429223744
ortho_perceiver_group,p3302,29.599999999999998,34.599999999999994,29.599999999999998,34.599999999999994,32.099999999999994,38.2,3.6000000000000085,6.1000000000000085,0.055045871559633155,0.8223934673086206,0.5935586232679425,0.3526784612220727,0.664,0.537,0.29236499068901306,46.300000000000004,11.70000000000001,0.30769230769230815
